"행정구역별(시도)","가구주의 연령별","항목","단위","2025 년","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년","2007 년","2006 년","2005 년","2004 년","2003 년","2002 년","2001 년","2000 년",
"전라북도","70~74세","2인","","30023","28715","27401","27473","27222","25941","24072","22907","22303","22528","22644","23637","24354","23746","23007","22997","23333","23164","22767","22188","21139","20071","18857","17714","16544","15539",
"전라북도","70~74세","3인","","7072","6873","6677","6831","6991","7108","6854","6634","6578","6683","6562","5730","5813","5572","5294","5165","5237","5218","5147","5028","4790","4878","4609","4356","4093","3872",
"전라북도","70~74세","4인","","1508","1509","1514","1590","1694","1814","1884","1905","1978","2036","1958","1790","1887","1878","1859","1897","1822","1845","1848","1837","1784","1859","1761","1669","1574","1497",
"전라북도","70~74세","5인이상","","631","675","727","770","867","1052","1215","1297","1402","1580","1703","1680","1840","1915","1980","2154","2224","2330","2419","2498","2524","2413","2372","2347","2320","2322",
"전라북도","75~79세","계","","50948","49193","47435","46571","47073","47275","48026","48930","47574","44486","43332","44059","42884","41743","40383","38341","35677","33489","31706","30322","29015","27052","25576","24255","22834","21824",
"전라북도","75~79세","1인","","20019","19394","18765","18907","19147","18936","19360","19828","19353","18203","17931","19051","18784","18548","18240","17628","15871","14910","14131","13540","12995","12023","11254","10568","9833","9267",
"전라북도","75~79세","2인","","23936","22955","21970","21042","20965","20923","20795","20889","20103","18568","18048","18296","17708","17125","16446","15454","14913","13909","13069","12387","11722","10859","10295","9790","9245","8866",
"전라북도","75~79세","3인","","5318","5134","4952","4804","4976","5166","5344","5489","5289","4907","4614","4111","3841","3558","3245","2853","2656","2491","2357","2248","2141","2044","1948","1860","1764","1704",
"전라북도","75~79세","4인","","1164","1164","1164","1179","1267","1360","1431","1498","1512","1485","1415","1289","1243","1200","1144","1067","987","945","913","894","879","887","847","807","767","740",
"전라북도","75~79세","5인이상","","511","546","584","639","718","890","1096","1226","1317","1323","1324","1312","1308","1312","1308","1339","1250","1234","1236","1253","1278","1239","1232","1230","1225","1247",
"전라북도","80~84세","계","","40471","41278","42097","40094","36465","35529","34967","33457","32158","30614","28421","26268","24200","22546","21040","19594","18038","16742","15718","14373","13473","12739","11650","10683","9909","9173",
"전라북도","80~84세","1인","","18959","19438","19926","19384","17548","16842","16620","16054","15456","14726","13873","12806","11989","11383","10872","10403","9468","8680","8028","7221","6638","6310","5713","5179","4733","4305",
"전라북도","80~84세","2인","","16661","16839","17005","15843","14251","13752","13224","12445","11838","11160","10275","9811","8967","8273","7628","6991","6580","6150","5821","5367","5082","4645","4277","3954","3704","3472",
"전라북도","80~84세","3인","","3668","3729","3790","3538","3302","3341","3379","3177","3013","2872","2523","2234","1946","1690","1444","1192","1096","1031","986","917","874","802","736","676","629","583",
"전라북도","80~84세","4인","","782","824","873","840","845","934","980","986","980","969","903","667","611","564","514","459","411","395","384","366","359","442","407","376","351","328",
"전라북도","80~84세","5인이상","","401","448","503","489","519","660","764","795","871","887","847","750","687","636","582","549","483","486","499","502","520","540","517","498","492","485",
"전라북도","85세이상","계","","34343","32343","30353","27720","24994","22420","20425","18359","16969","15945","14508","13875","12193","10624","9445","8552","8055","7299","6432","5778","5126","4667","4312","3942","3491","3099",
"전라북도","85세이상","1인","","19504","18325","17152","15935","14127","12398","11255","10109","9341","8776","7985","7930","6978","6091","5444","4952","4591","4093","3547","3115","2682","2410","2215","2017","1782","1576",
"전라북도","85세이상","2인","","11284","10597","9912","8749","7912","7124","6362","5605","5132","4820","4480","4333","3828","3355","3001","2741","2588","2364","2097","1902","1709","1562","1454","1339","1195","1071",
"전라북도","85세이상","3인","","2602","2471","2343","2144","2013","1913","1795","1640","1528","1437","1227","889","765","642","538","447","481","451","413","388","362","347","318","287","247","213",
"전라북도","85세이상","4인","","658","643","628","573","591","611","599","575","546","504","446","420","355","297","247","208","196","189","176","171","165","136","125","113","99","88",
"전라북도","85세이상","5인이상","","295","307","318","319","351","374","414","430","422","408","370","303","267","239","215","204","199","202","199","202","208","212","200","186","168","151",
"전라북도","65세이상","계","","269214","259552","249902","239809","229610","220442","212353","206426","202117","197102","191088","187910","182510","176718","171643","168881","166569","164507","160340","155259","150631","144672","138413","132384","126303","121547",
"전라북도","65세이상","1인","","111546","107098","102658","97973","91756","85441","81905","79429","77355","74833","72283","73536","71523","69366","67557","66512","64417","62492","60007","57305","54768","51458","48945","46574","44193","42289",
"전라북도","65세이상","2인","","118732","114176","109588","105059","100775","96580","91560","87896","85235","82699","80645","81132","78704","76029","73606","72138","71979","71198","69410","67169","65105","62115","59211","56379","53506","51147",
"전라북도","65세이상","3인","","29428","28601","27777","26910","26666","26923","26475","26115","25898","25524","24274","20862","19895","18914","18002","17311","17345","17480","17286","16933","16634","16818","16189","15553","14902","14409",
"전라북도","65세이상","4인","","6891","6877","6872","6722","6919","7307","7542","7678","7831","7919","7653","6568","6452","6337","6253","6260","6132","6271","6294","6269","6273","6602","6372","6141","5910","5749",
"전라북도","65세이상","5인이상","","2617","2800","3007","3145","3494","4191","4871","5308","5798","6127","6233","5812","5936","6072","6225","6660","6696","7066","7343","7583","7851","7679","7696","7737","7792","7953",
"전라남도","합계","계","","797601","793973","790311","782183","772013","754623","739787","736180","731552","724984","717868","714465","710438","707874","708105","701087","697114","694701","692322","690159","687879","684153","680959","676666","671748","669724",
"전라남도","합계","1인","","300669","295437","289751","280281","268200","250422","237086","234047","230415","224422","217164","221485","215263","209435","204453","198094","192797","186170","179524","172582","165525","157499","151275","144629","137659","131276",
"전라남도","합계","2인","","270756","267643","264470","261217","255948","249557","244018","239089","233658","228664","226751","230317","226612","223114","220745","215891","212327","209923","207335","204781","201962","197626","192787","187323","181514","176824",
"전라남도","합계","3인","","126171","126956","127842","128642","129809","131662","132182","132217","132456","131969","130124","115743","115838","116242","117115","116108","116349","116222","116150","116393","116584","119627","119646","119348","118923","119075",
"전라남도","합계","4인","","75266","77658","80260","82568","85788","88049","89078","90958","92964","95643","97784","99450","103126","107122","111282","113843","115853","120034","124328","128734","133376","134636","138200","141833","145458","149234",
"전라남도","합계","5인이상","","24739","26279","27988","29475","32268","34933","37423","39869","42059","44286","46045","47470","49599","51961","54510","57151","59788","62352","64985","67669","70432","74765","79051","83533","88194","93315",
"전라남도","24세이하","계","","12430","13253","14079","15226","17336","17271","14711","14628","14637","14490","13520","12954","12190","11401","10838","10984","11313","11965","12539","12870","12929","13185","13396","13505","13540","13272",
"전라남도","24세이하","1인","","10072","10585","11062","11817","13736","13731","11205","11062","11111","10933","9795","9297","8453","7643","7016","6869","7124","7355","7521","7529","7366","7300","7199","7033","6818","6444",
"전라남도","24세이하","2인","","1582","1768","1974","2222","2311","2239","2188","2269","2224","2199","2335","2273","2398","2481","2567","2811","2883","3182","3477","3708","3863","3811","3926","4011","4081","4058",
"전라남도","24세이하","3인","","556","643","741","822","885","904","908","895","903","933","954","915","897","872","861","902","871","971","1067","1146","1207","1431","1559","1680","1794","1876",
"전라남도","24세이하","4인","","185","214","252","311","327","319","320","317","321","333","339","362","339","303","289","287","339","349","356","361","357","449","496","542","585","616",
"전라남도","24세이하","5인이상","","35","43","50","54","77","78","90","85","78","92","97","107","103","102","105","115","96","108","118","126","136","194","216","239","262","278",
"전라남도","25~29세","계","","25223","27008","28792","28984","27913","25119","22488","21028","20302","19988","20024","16761","17892","19819","22309","24060","24064","23179","22652","22581","23448","24763","26210","27230","28211","29775",
"전라남도","25~29세","1인","","17390","18315","19154","18929","17844","15480","13270","12070","11589","11224","10721","9206","9460","10106","10988","11445","10589","9849","9289","8916","8906","8433","8098","7628","7135","6809",
"전라남도","25~29세","2인","","5046","5474","5922","6087","5922","5516","5094","4803","4554","4503","4707","3710","4110","4710","5460","6045","6004","5899","5878","5978","6331","6696","6933","7054","7160","7417",
"전라남도","25~29세","3인","","1902","2179","2497","2650","2765","2704","2668","2686","2676","2725","2945","2388","2692","3128","3667","4107","4457","4443","4484","4617","4944","5787","6611","7328","8038","8905",
"전라남도","25~29세","4인","","734","857","1001","1081","1105","1116","1142","1133","1147","1192","1269","1124","1256","1445","1690","1890","2338","2324","2339","2398","2558","3015","3589","4109","4632","5242",
"전라남도","25~29세","5인이상","","151","183","218","237","277","303","314","336","336","344","382","333","374","430","504","573","676","664","662","672","709","832","979","1111","1246","1402",
"전라남도","30~34세","계","","36519","36160","35794","34329","32927","31661","31191","32806","35390","37757","38984","39667","40888","41367","41457","40985","40163","41325","43422","45721","48372","50576","52353","54174","56029","57729",
"전라남도","30~34세","1인","","18447","17711","16920","15637","14118","12405","11291","11291","11826","12345","12481","12015","11932","11614","11175","10593","9157","8800","8643","8500","8397","8055","7471","6895","6308","5710",
"전라남도","30~34세","2인","","8636","8503","8357","7837","7448","7248","7102","7299","7551","7983","8455","7726","7865","7863","7788","7608","6911","6834","6907","7004","7143","7810","7524","7239","6953","6650",
"전라남도","30~34세","3인","","5704","5895","6102","6131","6261","6449","6699","7284","7992","8452","8673","9095","9482","9700","9833","9828","9915","10239","10795","11404","12100","12497","12860","13235","13617","13960",
"전라남도","30~34세","4인","","3015","3248","3512","3734","4004","4302","4636","5206","5975","6674","6965","8119","8725","9187","9560","9792","10836","11890","13221","14641","16204","16922","18608","20315","22050","23718",
"전라남도","30~34세","5인이상","","717","803","903","990","1096","1257","1463","1726","2046","2303","2410","2712","2884","3003","3101","3164","3344","3562","3856","4172","4528","5292","5890","6490","7101","7691",
"전라남도","35~39세","계","","40948","41479","42021","45037","47919","49457","51085","52204","51954","51141","51462","49975","51604","54185","56916","59067","61138","62713","63163","63969","65580","66658","67407","68651","69702","70452",
"전라남도","35~39세","1인","","13289","13032","12723","12857","12818","12356","12020","11959","11866","11595","11390","9769","9679","9765","9832","9778","8891","8458","7879","7355","6918","7023","6509","6038","5557","5049",
"전라남도","35~39세","2인","","7547","7538","7516","7853","8244","8427","8615","8597","8376","8212","8156","6605","6542","6586","6639","6607","6394","6145","5786","5462","5208","5948","5668","5424","5167","4888",
"전라남도","35~39세","3인","","9032","9105","9171","9848","10430","10813","11230","11363","11126","10746","10637","9357","9543","9912","10304","10585","10590","10509","10240","10032","9954","10331","10051","9843","9601","9319",
"전라남도","35~39세","4인","","8694","9166","9682","10939","12162","13029","13823","14417","14496","14341","14804","17101","18247","19734","21296","22627","24547","26246","27475","28848","30592","29265","30350","31656","32870","33935",
"전라남도","35~39세","5인이상","","2386","2638","2929","3540","4265","4832","5397","5868","6090","6247","6475","7143","7593","8188","8845","9470","10716","11355","11783","12272","12908","14091","14829","15690","16507","17261",
"전라남도","40~44세","계","","54734","57517","60300","60080","58888","57289","56610","58577","61127","63547","66332","68748","70781","71307","72057","71678","72236","71400","72913","73550","74239","74666","74473","74001","73510","72955",
"전라남도","40~44세","1인","","13891","14269","14596","14075","13151","11993","11462","11914","12460","12756","13074","12262","11947","11359","10799","10075","9772","9109","8741","8245","7764","7676","7184","6668","6151","5624",
"전라남도","40~44세","2인","","9095","9511","9908","9807","9655","9626","9622","9765","10054","10298","10354","8757","8601","8256","7937","7480","8141","7770","7654","7441","7226","7585","7325","7035","6745","6444",
"전라남도","40~44세","3인","","11348","11864","12368","12285","12072","11958","11898","12003","12211","12430","12662","12093","12229","12106","12026","11746","11766","11273","11153","10892","10624","10699","10659","10579","10498","10406",
"전라남도","40~44세","4인","","14931","15930","16970","17213","17046","16646","16345","17032","17895","18931","20371","24020","25581","26601","27692","28303","27440","27864","29201","30210","31242","30687","30833","30873","30912","30924",
"전라남도","40~44세","5인이상","","5469","5943","6458","6700","6964","7066","7283","7863","8507","9132","9871","11616","12423","12985","13603","14074","15117","15384","16164","16762","17383","18019","18472","18846","19204","19557",
"전라남도","45~49세","계","","65370","65435","65492","67741","69891","72027","73398","75047","76367","76684","76787","78450","75961","77103","77167","77557","78888","80576","79476","77825","74816","72810","69513","66905","64574","62236",
"전라남도","45~49세","1인","","17217","16844","16446","16424","16147","15800","15651","15916","15901","15426","14955","15393","14265","13818","13164","12531","12574","12273","11538","10725","9752","9102","8236","7436","6654","5841",
"전라남도","45~49세","2인","","14047","14036","14020","14697","15027","15907","16548","16629","16646","16397","16383","15923","15151","15103","14848","14620","15090","15368","15118","14767","14161","13926","12765","11711","10680","9634",
"전라남도","45~49세","3인","","13883","14000","14117","14948","15610","16466","16909","17224","17769","17855","17610","17698","17138","17398","17412","17476","17669","18028","17761","17374","16683","16015","15115","14363","13660","12946",
"전라남도","45~49세","4인","","14757","14927","15107","15571","16452","16847","17094","17754","18255","18865","19362","19873","19767","20602","21147","21758","21635","22439","22468","22332","21792","21376","20747","20342","20034","19724",
"전라남도","45~49세","5인이상","","5466","5628","5802","6101","6655","7007","7196","7524","7796","8141","8477","9563","9640","10182","10596","11172","11920","12468","12591","12627","12428","12391","12650","13053","13546","14091",
"전라남도","50~54세","계","","79565","81332","83105","83888","83448","81967","80815","79992","79343","79157","79234","81629","83071","81782","80937","76616","74518","70887","67090","65058","64072","62801","64195","64423","64368","64310",
"전라남도","50~54세","1인","","23507","23493","23417","21699","20553","18925","17986","18063","18003","17677","17115","18476","18061","17036","16102","14486","14128","12921","11675","10720","9884","8774","8594","8202","7734","7226",
"전라남도","50~54세","2인","","22685","23295","23911","24885","24581","24448","24751","24183","23702","23474","23918","25614","26132","25793","25619","24299","23814","22514","21171","20373","19855","18599","18344","17719","16954","16128",
"전라남도","50~54세","3인","","17920","18450","18997","19874","20119","20220","20050","19799","19743","19627","19659","18977","19590","19565","19639","18838","18414","17615","16774","16378","16261","16219","16374","16203","15936","15636",
"전라남도","50~54세","4인","","11678","12096","12541","13056","13546","13582","13202","12978","12800","13069","13133","12746","13194","13214","13291","12763","12199","11874","11520","11481","11676","12165","12695","13003","13273","13557",
"전라남도","50~54세","5인이상","","3775","3998","4239","4374","4649","4792","4826","4969","5095","5310","5409","5816","6094","6174","6286","6230","5963","5963","5950","6106","6396","7044","8188","9296","10471","11763",
"전라남도","55~59세","계","","90421","89010","87598","86258","85564","85294","86093","86702","85444","83201","79014","76008","71410","67075","65242","62835","60998","62047","64109","65554","64302","64233","64008","63835","63569","64143",
"전라남도","55~59세","1인","","26003","25246","24466","24647","23608","22384","21991","22135","21599","20264","18541","18942","17275","15678","14642","13416","12652","12431","12356","12095","11296","11451","11138","10821","10475","10235",
"전라남도","55~59세","2인","","33278","32901","32519","31874","31773","31702","32119","32312","31748","30902","29829","30804","28962","27233","26526","25544","24668","24822","25331","25576","24778","24087","23659","23232","22756","22553",
"전라남도","55~59세","3인","","19485","19232","18987","18416","18433","18754","19111","19366","19197","19001","18131","15916","15185","14502","14371","14127","14004","14390","15032","15544","15419","15132","15086","15047","14978","15107",
"전라남도","55~59세","4인","","9205","9126","9058","8798","9030","9398","9476","9327","9225","9246","8788","7077","6797","6533","6514","6452","6512","6867","7373","7837","7983","8510","8609","8718","8817","9045",
"전라남도","55~59세","5인이상","","2450","2505","2568","2523","2720","3056","3396","3562","3675","3788","3725","3269","3191","3129","3189","3296","3162","3537","4017","4502","4826","5053","5516","6017","6543","7203",
"전라남도","60~64세","계","","94575","94474","94373","91811","88684","83170","78189","73283","68562","65413","63556","61734","62183","63611","64607","62492","61072","59612","59711","60899","63672","65635","67791","69414","70986","73698",
"전라남도","60~64세","1인","","32628","31951","31230","28695","26628","23694","21767","20370","18678","17250","16076","16110","16004","16122","16091","15236","15935","15247","14955","14896","15184","15197","15428","15514","15553","15812",
"전라남도","60~64세","2인","","40003","40329","40667","40768","39717","37208","34883","32533","30328","28891","28366","29782","29761","30182","30389","29082","28240","27498","27460","27905","29061","29196","29970","30486","30950","31859",
"전라남도","60~64세","3인","","15496","15611","15741","15654","15450","15063","14356","13500","12822","12543","12348","10463","10709","11146","11519","11325","10581","10416","10530","10852","11470","12493","12983","13377","13775","14410",
"전라남도","60~64세","4인","","5047","5103","5166","5071","5092","5213","5042","4693","4509","4434","4389","3431","3582","3803","4013","4028","3797","3803","3916","4116","4438","5015","5264","5482","5713","6056",
"전라남도","60~64세","5인이상","","1401","1480","1569","1623","1797","1992","2141","2187","2225","2295","2377","1948","2127","2358","2595","2821","2519","2648","2850","3130","3519","3734","4146","4555","4995","5561",
"전라남도","65~69세","계","","85374","79960","74524","69369","66026","62785","60533","60895","61517","60908","59793","59343","57541","57951","59367","62906","65809","69249","70507","71274","71831","70414","68614","67070","65581","65025",
"전라남도","65~69세","1인","","31900","29436","26976","24304","22353","20144","18923","18866","18636","18099","17562","19193","18605","18719","19146","20226","21576","22367","22429","22313","22126","21455","20944","20507","20090","19939",
"전라남도","65~69세","2인","","39050","36726","34374","32745","31427","29870","28502","28394","28452","28026","27540","29505","28401","28389","28846","30256","31256","32913","33535","33922","34216","32359","31310","30369","29437","28889",
"전라남도","65~69세","3인","","10878","10316","9753","9022","8813","9022","9066","9234","9584","9620","9371","7064","6861","6926","7118","7552","8004","8507","8744","8925","9073","9554","9309","9098","8894","8828",
"전라남도","65~69세","4인","","2623","2532","2441","2335","2371","2478","2545","2669","2888","3048","3054","2049","2053","2138","2274","2501","2564","2770","2892","3001","3099","3530","3458","3401","3348","3354",
"전라남도","65~69세","5인이상","","923","950","980","963","1062","1271","1497","1732","1957","2115","2266","1532","1621","1779","1983","2371","2409","2692","2907","3113","3317","3516","3593","3695","3812","4015",
"전라남도","70~74세","계","","67136","64821","62491","62766","61918","59826","57372","55756","56304","58865","60905","62204","65106","65257","65022","64587","64661","64276","63422","61854","60112","57397","55304","52989","50635","48503",
"전라남도","70~74세","1인","","25477","24473","23446","23016","22271","20977","20060","19769","20255","21350","22118","24118","25368","25565","25620","25606","26193","25997","25611","24940","24216","22164","21518","20797","20077","19469",
"전라남도","70~74세","2인","","32251","31059","29862","30220","29734","28447","26680","25523","25439","26249","27319","29865","31006","30818","30438","29937","29104","28825","28333","27511","26617","25241","24090","22831","21541","20326",
"전라남도","70~74세","3인","","7224","7057","6894","7114","7271","7351","7277","7089","7095","7417","7436","5177","5388","5352","5276","5147","5443","5421","5357","5229","5071","5438","5222","4980","4731","4496",
"전라남도","70~74세","4인","","1525","1530","1539","1581","1670","1870","1973","1931","1945","2076","2145","1548","1675","1734","1785","1825","1874","1893","1898","1886","1861","2038","1962","1876","1789","1707",
"전라남도","70~74세","5인이상","","659","702","750","835","972","1181","1382","1444","1570","1773","1887","1496","1669","1788","1903","2072","2047","2140","2223","2288","2347","2516","2512","2505","2497","2505",
"전라남도","75~79세","계","","57137","55539","53936","53710","55338","57381","59559","61478","60508","57288","55045","55230","53619","51967","50403","48637","46745","44809","42739","40475","38286","36740","35156","33622","32008","30674",
"전라남도","75~79세","1인","","23806","23211","22614","23164","23853","24394","25234","26266","25955","24759","24141","26112","25642","25170","24767","24309","22976","22060","21078","20016","19009","17812","16905","16027","15106","14303",
"전라남도","75~79세","2인","","25903","25016","24123","23445","23876","24562","25241","25747","25079","23396","22357","23249","22325","21375","20465","19447","18634","17758","16824","15801","14790","14098","13544","13006","12439","11984",
"전라남도","75~79세","3인","","5668","5512","5358","5229","5496","5924","6175","6325","6214","5826","5357","3678","3480","3259","3022","2737","2885","2761","2629","2478","2331","2475","2383","2294","2199","2128",
"전라남도","75~79세","4인","","1196","1201","1206","1202","1287","1469","1666","1777","1796","1786","1715","1093","1077","1058","1035","1000","1090","1061","1029","994","959","1068","1032","995","957","927",
"전라남도","75~79세","5인이상","","564","599","635","670","826","1032","1243","1363","1464","1521","1475","1098","1095","1105","1114","1144","1160","1169","1179","1186","1197","1287","1292","1300","1307","1332",
"전라남도","80~84세","계","","47929","49792","51674","49920","46318","44077","42297","40323","38296","36289","34336","33817","32019","30197","28158","26117","23973","22232","21407","20409","19025","17569","16175","14875","13628","12193",
"전라남도","80~84세","1인","","23434","24448","25485","25235","23357","22089","21258","20510","19669","18758","17993","18871","18036","17205","16287","15388","13911","12764","12137","11406","10456","9314","8506","7744","7009","6184",
"전라남도","80~84세","2인","","19081","19647","20187","18965","17386","16300","15333","14334","13311","12409","11648","11719","10997","10263","9441","8613","7935","7424","7221","6961","6573","6157","5710","5299","4908","4448",
"전라남도","80~84세","3인","","4040","4201","4369","4149","3952","3897","3803","3600","3408","3226","2925","2031","1861","1677","1462","1229","1215","1146","1123","1091","1036","1111","1022","944","866","775",
"전라남도","80~84세","4인","","944","1010","1080","1020","1046","1113","1130","1063","1089","1076","953","626","584","539","490","435","442","425","426","425","416","415","386","360","335","304",
"전라남도","80~84세","5인이상","","430","486","553","551","577","678","773","816","819","820","817","570","541","513","478","452","470","473","500","526","544","572","551","528","510","482",
"전라남도","85세이상","계","","40240","38193","36132","33064","29843","27299","25446","23461","21801","20256","18876","17945","16173","14852","13625","12566","11536","10431","9172","8120","7195","6706","6364","5972","5407","4759",
"전라남도","85세이상","1인","","23608","22423","21216","19782","17763","16050","14968","13856","12867","11986","11202","11721","10536","9635","8824","8136","7319","6539","5672","4926","4251","3743","3545","3319","2992","2631",
"전라남도","85세이상","2인","","12552","11840","11130","9812","8847","8057","7340","6701","6194","5725","5384","4785","4361","4062","3782","3542","3253","2971","2640","2372","2140","2113","2019","1907","1743","1546",
"전라남도","85세이상","3인","","3035","2891","2747","2500","2252","2137","2032","1849","1716","1568","1416","891","783","699","605","509","535","503","461","431","411","445","412","377","336","283",
"전라남도","85세이상","4인","","732","718","705","656","650","667","684","661","623","572","497","281","249","231","206","182","240","229","214","204","199","181","171","161","143","125",
"전라남도","85세이상","5인이상","","313","321","334","314","331","388","422","394","401","405","377","267","244","225","208","197","189","189","185","187","194","224","217","208","193","174",
"전라남도","65세이상","계","","297816","288305","278757","268829","259443","251368","245207","241913","238426","233606","228955","228539","224458","220224","216575","214813","212724","210997","207247","202132","196449","188826","181613","174528","167259","161154",
"전라남도","65세이상","1인","","128225","123991","119737","115501","109597","103654","100443","99267","97382","94952","93016","100015","98187","96294","94644","93665","91975","89727","86927","83601","80058","74488","71418","68394","65274","62526",
"전라남도","65세이상","2인","","128837","124288","119676","115187","111270","107236","103096","100699","98475","95805","94248","99123","97090","94907","92972","91795","90182","89891","88553","86567","84336","79968","76673","73412","70068","67193",
"전라남도","65세이상","3인","","30845","29977","29121","28014","27784","28331","28353","28097","28017","27657","26505","18841","18373","17913","17483","17174","18082","18338","18314","18154","17922","19023","18348","17693","17026","16510",
"전라남도","65세이상","4인","","7020","6991","6971","6794","7024","7597","7998","8101","8341","8558","8364","5597","5638","5700","5790","5943","6210","6378","6459","6510","6534","7232","7009","6793","6572","6417",
"전라남도","65세이상","5인이상","","2889","3058","3252","3333","3768","4550","5317","5749","6211","6634","6822","4963","5170","5410","5686","6236","6275","6663","6994","7300","7599","8115","8165","8236","8319","8508",
"경상북도","합계","계","","1190585","1182146","1173646","1163052","1148284","1122117","1100107","1092261","1084013","1071928","1058182","1048311","1037573","1029059","1024495","1009381","998332","989580","980932","972492","963846","953121","943006","931313","918830","910365",
"경상북도","합계","1인","","457625","449735","441082","426157","407302","379199","358021","351442","343461","331864","320062","329533","317787","306737","296999","285564","271525","260338","249212","237977","226314","208524","198417","188013","177435","167696",
"경상북도","합계","2인","","398894","391976","385052","378734","369905","359436","348247","337567","329020","322112","318358","319948","313001","306285","301190","293226","288922","283173","277279","271624","265867","255256","246756","237923","228879","221279",
"경상북도","합계","3인","","192843","193803","194911","197358","199822","203862","206786","207506","208118","208276","205837","192714","191702","191131","191093","188195","187171","186154","185006","183841","182651","181736","180487","179068","177437","176581",
"경상북도","합계","4인","","112033","115727","119760","125744","133154","137867","141228","146372","150954","154827","157521","153568","159679","166374","173270","177799","184028","190609","197381","204177","211221","217458","222412","226731","230778","235121",
"경상북도","합계","5인이상","","29190","30905","32841","35059","38101","41753","45825","49374","52460","54849","56404","52548","55404","58532","61943","64597","66686","69306","72054","74873","77793","90147","94934","99578","104301","109688",
"경상북도","24세이하","계","","28195","31610","35031","34765","37533","37060","32024","32369","33237","31814","30518","34688","34265","33736","33567","34434","32911","32466","32833","33043","32236","32037","31414","30472","29620","28531",
"경상북도","24세이하","1인","","25696","28628","31495","30939","33471","32975","27899","28054","28808","27097","25091","29499","28169","26766","25702","25407","23567","22778","22551","22181","21114","20641","19844","18845","17899","16831",
"경상북도","24세이하","2인","","1847","2178","2553","2754","2869","2839","2819","2903","2969","3085","3565","3814","4557","5264","5992","6924","6840","7071","7478","7877","8037","8166","8156","8072","8010","7888",
"경상북도","24세이하","3인","","469","576","702","773","839","872","931","1006","1066","1175","1338","930","1033","1136","1245","1398","1576","1644","1755","1864","1922","2224","2348","2441","2541","2607",
"경상북도","24세이하","4인","","162","199","245","262","304","321","314","342","329","380","433","341","376","413","444","488","618","640","681","721","739","691","731","761","793","815",
"경상북도","24세이하","5인이상","","21","29","36","37","50","53","61","64","65","77","91","104","130","157","184","217","310","333","368","400","424","315","335","353","377","390",
"경상북도","25~29세","계","","43876","45519","47164","47263","45954","42260","39717","38876","38453","38731","39485","38583","39196","41133","43730","45033","46476","46567","45944","44959","44409","44450","45520","47216","48691","49982",
"경상북도","25~29세","1인","","33677","34510","35247","34470","32761","29153","26534","25536","25039","24946","24744","25032","24495","24781","25428","25264","24066","23338","22253","21025","20009","17286","16289","15521","14638","13736",
"경상북도","25~29세","2인","","6911","7312","7746","8134","8168","7924","7713","7575","7364","7498","8113","7543","8144","9018","10055","10806","11741","12093","12262","12324","12507","12789","13005","13396","13716","13988",
"경상북도","25~29세","3인","","2296","2576","2900","3276","3538","3607","3771","3981","4178","4307","4545","4080","4467","5003","5632","6130","7021","7317","7499","7610","7792","9557","10715","12020","13294","14494",
"경상북도","25~29세","4인","","855","962","1088","1178","1247","1324","1413","1467","1522","1594","1658","1549","1673","1853","2073","2240","2920","3049","3130","3178","3253","3733","4285","4899","5509","6084",
"경상북도","25~29세","5인이상","","137","159","183","205","240","252","286","317","350","386","425","379","417","478","542","593","728","770","800","822","848","1085","1226","1380","1534","1680",
"경상북도","30~34세","계","","58051","57833","57612","56967","55803","54289","54460","57112","61000","64953","67736","68792","70375","70691","69858","68118","68184","70669","73624","76270","79178","83482","86879","89157","90651","91947",
"경상북도","30~34세","1인","","32323","31319","30207","28554","26466","23865","22579","22665","23244","24007","24386","25147","24651","23689","22341","20754","17522","17083","16734","16295","15883","13870","13009","11965","10819","9692",
"경상북도","30~34세","2인","","12762","12696","12624","12468","12291","12034","11928","12215","12628","13213","14131","14116","14366","14361","14116","13696","13444","13496","13632","13702","13813","14053","13687","13132","12459","11787",
"경상북도","30~34세","3인","","8358","8775","9232","9731","10126","10633","11249","12366","13732","14880","15537","15600","16373","16858","17076","17062","18203","19063","20053","20960","21945","24084","25133","25862","26359","26798",
"경상북도","30~34세","4인","","3911","4261","4664","5209","5764","6382","7071","7951","9123","10320","10998","11294","12179","12852","13313","13574","15417","17132","18986","20785","22678","25841","28710","31230","33477","35596",
"경상북도","30~34세","5인이상","","697","782","885","1005","1156","1375","1633","1915","2273","2533","2684","2635","2806","2931","3012","3032","3598","3895","4219","4528","4859","5634","6340","6968","7537","8074",
"경상북도","35~39세","계","","65298","66186","67067","71743","76205","79154","82237","83989","83551","82282","82135","80786","83155","86584","90357","92786","95753","98570","99574","100869","102245","102923","103239","105046","107620","109780",
"경상북도","35~39세","1인","","23461","23085","22620","22402","22150","21294","20944","20994","20573","19862","19383","18636","18330","18228","18142","17757","15638","15025","14118","13247","12388","10788","9935","9223","8571","7872",
"경상북도","35~39세","2인","","11751","11759","11739","12254","12597","12815","13031","12970","12583","12342","12370","11557","11376","11320","11291","11084","10855","10534","10004","9505","9009","9008","8519","8152","7838","7485",
"경상북도","35~39세","3인","","14754","14942","15125","16518","17670","18419","19036","19210","18856","18369","18203","17506","17870","18466","19119","19501","19791","19782","19396","19069","18759","18441","17826","17466","17223","16895",
